Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,3,7,5,1310,1310,1546,1545,WN,3419,N600WN,96,95,82,1,0,ABQ,DAL,580,2,12,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,639,640,757,805,WN,409,N392SW,78,85,63,-8,-1,ABQ,DEN,349,6,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1225,1225,1334,1350,WN,807,N793SA,69,85,57,-16,0,ABQ,DEN,349,6,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1708,1645,1818,1810,WN,2610,N414WN,70,85,57,8,23,ABQ,DEN,349,4,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1624,1615,1709,1705,WN,892,N249WN,45,50,32,4,9,ABQ,ELP,223,3,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,632,625,721,720,WN,2262,N447WN,49,55,32,1,7,ABQ,ELP,223,3,14,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1026,1030,1111,1120,WN,2553,N718SW,45,50,35,-9,-4,ABQ,ELP,223,4,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,659,700,1005,1000,WN,1357,N337SW,126,120,109,5,-1,ABQ,HOU,759,4,13,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1328,1330,1626,1630,WN,2039,N384SW,118,120,109,-4,-2,ABQ,HOU,759,2,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1953,1935,2240,2230,WN,2982,N432WN,107,115,92,10,18,ABQ,HOU,759,7,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,644,645,707,720,WN,307,N332SW,83,95,71,-13,-1,ABQ,LAS,487,3,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1615,1615,1645,1650,WN,503,N723SW,90,95,73,-5,0,ABQ,LAS,487,4,13,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2050,2030,2118,2105,WN,507,N416WN,88,95,77,13,20,ABQ,LAS,487,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1849,1825,1932,1900,WN,1631,N643SW,103,95,74,32,24,ABQ,LAS,487,16,13,0,NA,0,2,0,8,0,22
2008,3,7,5,900,900,924,935,WN,2002,N470WN,84,95,72,-11,0,ABQ,LAS,487,3,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1635,1430,1707,1505,WN,2983,N738CB,92,95,74,122,125,ABQ,LAS,487,4,14,0,NA,0,0,0,0,0,122
2008,3,7,5,1215,1210,1237,1245,WN,3570,N458WN,82,95,72,-8,5,ABQ,LAS,487,4,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1119,1105,1206,1210,WN,10,N688SW,107,125,94,-4,14,ABQ,LAX,677,5,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2101,2030,2150,2130,WN,48,N271WN,109,120,96,20,31,ABQ,LAX,677,6,7,0,NA,0,0,0,0,0,20
2008,3,7,5,1602,1525,1657,1630,WN,558,N510SW,115,125,97,27,37,ABQ,LAX,677,5,13,0,NA,0,1,0,0,0,26
2008,3,7,5,752,750,839,850,WN,2182,N677AA,107,120,93,-11,2,ABQ,LAX,677,8,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1535,1530,1730,1725,WN,1352,N611SW,55,55,41,5,5,ABQ,LBB,289,4,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2026,2030,2229,2230,WN,273,N386SW,63,60,47,-1,-4,ABQ,MAF,332,5,11,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1946,1950,2240,2240,WN,135,N339SW,114,110,101,0,-4,ABQ,MCI,718,5,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,736,735,1030,1025,WN,1247,N253WN,114,110,102,5,1,ABQ,MCI,718,5,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1314,1255,1848,1815,WN,1355,N219WN,214,200,196,33,19,ABQ,MCO,1552,6,12,0,NA,0,1,0,14,0,18
2008,3,7,5,942,930,1510,1450,WN,2277,N263WN,208,200,191,20,12,ABQ,MCO,1552,9,8,0,NA,0,7,0,8,0,5
2008,3,7,5,1449,1435,1827,1815,WN,2205,N297WN,158,160,148,12,14,ABQ,MDW,1121,3,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,743,740,1119,1120,WN,2446,N786SW,156,160,147,-1,3,ABQ,MDW,1121,3,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1319,1300,1448,1435,WN,18,N676SW,149,155,131,13,19,ABQ,OAK,889,6,12,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,728,730,847,905,WN,1479,N693SW,139,155,126,-18,-2,ABQ,OAK,889,6,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1858,1900,2039,2035,WN,1640,N613SW,161,155,132,4,-2,ABQ,OAK,889,12,17,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1940,1850,2135,2050,WN,1081,N440LV,175,180,164,45,50,ABQ,PDX,1111,4,7,0,NA,0,0,0,0,0,45
2008,3,7,5,756,800,906,915,WN,436,N449WN,70,75,55,-9,-4,ABQ,PHX,328,4,11,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,938,940,1050,1100,WN,679,N407WN,72,80,54,-10,-2,ABQ,PHX,328,5,13,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1804,1755,1910,1915,WN,1156,N490WN,66,80,51,-5,9,ABQ,PHX,328,5,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1645,1535,1749,1650,WN,1240,N762SW,64,75,52,59,70,ABQ,PHX,328,4,8,0,NA,0,2,0,0,0,57
2008,3,7,5,710,710,822,825,WN,1388,N414WN,72,75,54,-3,0,ABQ,PHX,328,5,13,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1355,1350,1502,1505,WN,1773,N678AA,67,75,52,-3,5,ABQ,PHX,328,7,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1950,1920,2058,2035,WN,2116,N674AA,68,75,53,23,30,ABQ,PHX,328,6,9,0,NA,0,2,0,0,0,21
2008,3,7,5,1038,1020,1139,1135,WN,2722,N328SW,61,75,51,4,18,ABQ,PHX,328,5,5,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1656,1645,1758,1800,WN,2784,N449WN,62,75,52,-2,11,ABQ,PHX,328,3,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2236,2130,2338,2240,WN,3399,N379SW,62,70,50,58,66,ABQ,PHX,328,5,7,0,NA,0,1,0,0,0,57
2008,3,7,5,1206,1205,1313,1320,WN,3406,N751SW,67,75,56,-7,1,ABQ,PHX,328,5,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,959,1000,1040,1050,WN,483,N740SW,101,110,86,-10,-1,ABQ,SAN,628,4,11,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,717,715,752,805,WN,485,N635SW,95,110,86,-13,2,ABQ,SAN,628,2,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1753,1730,1834,1820,WN,3420,N207WN,101,110,90,14,23,ABQ,SAN,628,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1939,1935,2152,2150,WN,2085,N208WN,193,195,177,2,4,ABQ,SEA,1180,5,11,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,828,830,1031,1045,WN,3053,N708SA,183,195,171,-14,-2,ABQ,SEA,1180,5,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,930,930,1103,1110,WN,1952,N384SW,93,100,82,-7,0,ABQ,SLC,493,3,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1551,1515,1734,1655,WN,3166,N363SW,103,100,88,39,36,ABQ,SLC,493,3,12,0,NA,0,14,0,3,0,22
2008,3,7,5,1040,1040,1407,1355,WN,2546,N659SW,147,135,133,12,0,ABQ,STL,934,4,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1439,1440,2011,1950,WN,1309,N904WN,212,190,196,21,-1,ABQ,TPA,1497,10,6,0,NA,0,0,0,21,0,0
2008,3,7,5,1731,1725,1830,1830,WN,2372,N494WN,59,65,49,0,6,ABQ,TUS,321,3,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1028,1020,1129,1125,WN,2612,N335SW,61,65,51,4,8,ABQ,TUS,321,3,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,808,810,922,925,WN,34,N692SW,74,75,63,-3,-2,ALB,BWI,288,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1052,1050,1208,1205,WN,369,N772SW,76,75,64,3,2,ALB,BWI,288,4,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1914,1830,2034,1945,WN,1077,N376SW,80,75,69,49,44,ALB,BWI,288,5,6,0,NA,0,5,0,5,0,39
2008,3,7,5,650,650,818,810,WN,1288,N301SW,88,80,63,8,0,ALB,BWI,288,4,21,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1325,1325,1445,1440,WN,1466,N429WN,80,75,68,5,0,ALB,BWI,288,4,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2101,2045,2215,2200,WN,1559,N797MX,74,75,60,15,16,ALB,BWI,288,8,6,0,NA,0,2,0,0,0,13
2008,3,7,5,1622,1620,1738,1735,WN,2378,N726SW,76,75,65,3,2,ALB,BWI,288,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1438,1355,1701,1640,WN,1429,N476WN,323,345,309,21,43,ALB,LAS,2237,8,6,0,NA,0,4,0,0,0,17
2008,3,7,5,1958,1855,2356,2200,WN,883,N720WN,238,185,224,116,63,ALB,MCO,1073,6,8,0,NA,0,4,0,53,0,59
2008,3,7,5,1320,1250,1637,1555,WN,1846,N288WN,197,185,183,42,30,ALB,MCO,1073,6,8,0,NA,0,0,0,42,0,0
2008,3,7,5,722,720,1051,1025,WN,3306,N493WN,209,185,185,26,2,ALB,MCO,1073,10,14,0,NA,0,0,0,26,0,0
2008,3,7,5,1735,1735,1918,1855,WN,1637,N447WN,163,140,128,23,0,ALB,MDW,717,27,8,0,NA,0,0,0,23,0,0
2008,3,7,5,633,635,801,800,WN,3567,N231WN,148,145,129,1,-2,ALB,MDW,717,3,16,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,759,755,1127,1105,WN,1459,N788SA,208,190,190,22,4,ALB,TPA,1130,4,14,0,NA,0,0,0,22,0,0
2008,3,7,5,735,740,731,740,WN,436,N449WN,56,60,43,-9,-5,AMA,ABQ,277,3,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,709,705,811,810,WN,7,N364SW,62,65,51,1,4,AMA,DAL,324,3,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,922,925,1029,1030,WN,19,N644SW,67,65,54,-1,-3,AMA,DAL,324,4,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1058,1100,1201,1205,WN,25,N492WN,63,65,51,-4,-2,AMA,DAL,324,3,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1359,1400,1502,1505,WN,37,N506SW,63,65,49,-3,-1,AMA,DAL,324,2,12,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1852,1835,1949,1940,WN,2095,N633SW,57,65,46,9,17,AMA,DAL,324,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1710,1700,1811,1805,WN,2627,N523SW,61,65,50,6,10,AMA,DAL,324,3,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2037,2015,2132,2120,WN,2809,N638SW,55,65,47,12,22,AMA,DAL,324,2,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1221,1220,1332,1325,WN,3147,N416WN,71,65,51,7,1,AMA,DAL,324,3,17,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,812,815,828,840,WN,1198,N643SW,76,85,63,-12,-3,AMA,DEN,358,5,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1614,1550,1626,1615,WN,1676,N409WN,72,85,58,11,24,AMA,DEN,358,5,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1316,1245,1317,1300,WN,16,N799SW,121,135,105,17,31,AMA,LAS,758,3,13,0,NA,0,3,0,0,0,14
2008,3,7,5,1149,1140,1329,1330,WN,89,N424WN,100,110,88,-1,9,AUS,BNA,756,4,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,712,710,858,905,WN,697,N626SW,106,115,91,-7,2,AUS,BNA,756,5,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1855,1835,2103,2030,WN,2440,N692SW,128,115,94,33,20,AUS,BNA,756,25,9,0,NA,0,11,0,13,0,9
2008,3,7,5,1526,1455,1913,1855,WN,1121,N390SW,167,180,154,18,31,AUS,BWI,1342,6,7,0,NA,0,4,0,0,0,14
2008,3,7,5,925,925,1316,1325,WN,1576,N324SW,171,180,157,-9,0,AUS,BWI,1342,4,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1922,1850,2011,1945,WN,288,N488WN,49,55,37,26,32,AUS,DAL,189,4,8,0,NA,0,7,0,0,0,19
2008,3,7,5,2129,2110,2224,2200,WN,1070,N491WN,55,50,42,24,19,AUS,DAL,189,3,10,0,NA,0,0,0,5,0,19
2008,3,7,5,1350,1350,1442,1440,WN,1344,N771SA,52,50,41,2,0,AUS,DAL,189,2,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1516,1450,1610,1545,WN,1353,N736SA,54,55,38,25,26,AUS,DAL,189,4,12,0,NA,0,0,0,0,0,25
2008,3,7,5,1656,1650,1745,1745,WN,1404,N281WN,49,55,36,0,6,AUS,DAL,189,2,11,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,806,805,900,900,WN,1452,N492WN,54,55,41,0,1,AUS,DAL,189,3,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,631,630,720,725,WN,1480,N215WN,49,55,35,-5,1,AUS,DAL,189,4,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1553,1550,1644,1645,WN,2008,N633SW,51,55,39,-1,3,AUS,DAL,189,3,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2036,2000,2130,2055,WN,2713,N685SW,54,55,43,35,36,AUS,DAL,189,3,8,0,NA,0,10,0,0,0,25
2008,3,7,5,1234,1220,1328,1310,WN,2800,N662SW,54,50,37,18,14,AUS,DAL,189,3,14,0,NA,0,3,0,4,0,11
2008,3,7,5,838,835,932,930,WN,2821,N713SW,54,55,40,2,3,AUS,DAL,189,3,11,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1746,1720,1837,1815,WN,3506,N324SW,51,55,38,22,26,AUS,DAL,189,4,9,0,NA,0,12,0,0,0,10
2008,3,7,5,1107,1055,1202,1150,WN,3585,N340LV,55,55,39,12,12,AUS,DAL,189,4,12,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1459,1420,1614,1535,WN,3407,N329SW,135,135,121,39,39,AUS,DEN,775,5,9,0,NA,0,8,0,0,0,31
2008,3,7,5,732,725,807,805,WN,1306,N502SW,95,100,79,2,7,AUS,ELP,528,3,13,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1742,1720,1811,1800,WN,1663,N600WN,89,100,77,11,22,AUS,ELP,528,2,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1222,1210,1253,1250,WN,2205,N297WN,91,100,78,3,12,AUS,ELP,528,2,11,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2103,2030,2132,2105,WN,2278,N665WN,89,95,79,27,33,AUS,ELP,528,3,7,0,NA,0,3,0,0,0,24
2008,3,7,5,1657,1655,1751,1745,WN,217,N357SW,54,50,32,6,2,AUS,HOU,148,5,17,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,903,900,952,945,WN,1148,N694SW,49,45,38,7,3,AUS,HOU,148,3,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2219,2110,2259,2155,WN,1321,N751SW,40,45,27,64,69,AUS,HOU,148,6,7,0,NA,0,3,0,0,0,61
2008,3,7,5,1920,1915,2005,2000,WN,1352,N611SW,45,45,32,5,5,AUS,HOU,148,4,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,652,650,739,735,WN,1741,N770SA,47,45,36,4,2,AUS,HOU,148,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1134,1055,1229,1140,WN,1757,N300SW,55,45,36,49,39,AUS,HOU,148,6,13,0,NA,0,6,0,10,0,33
2008,3,7,5,1643,1415,1743,1505,WN,3241,N383SW,60,50,34,158,148,AUS,HOU,148,5,21,0,NA,0,5,0,10,0,143
2008,3,7,5,1302,1300,1403,1400,WN,684,N633SW,61,60,48,3,2,AUS,HRL,273,3,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1124,1120,1210,1220,WN,791,N621SW,166,180,153,-10,4,AUS,LAS,1090,3,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,850,845,938,945,WN,1218,N638SW,168,180,156,-7,5,AUS,LAS,1090,3,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1922,1915,2017,2020,WN,2891,N675AA,175,185,159,-3,7,AUS,LAS,1090,6,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1208,1130,1312,1255,WN,2293,N369SW,184,205,167,17,38,AUS,LAX,1242,8,9,0,NA,0,6,0,0,0,11
2008,3,7,5,742,740,853,850,WN,255,N339SW,71,70,55,3,2,AUS,LBB,341,3,13,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1751,1725,1902,1835,WN,2116,N674AA,71,70,58,27,26,AUS,LBB,341,4,9,0,NA,0,7,0,1,0,19
2008,3,7,5,705,705,805,810,WN,2002,N470WN,60,65,48,-5,0,AUS,MAF,294,3,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1710,1645,1819,1750,WN,3067,N624SW,69,65,50,29,25,AUS,MAF,294,4,15,0,NA,0,0,0,4,0,25
2008,3,7,5,1344,1340,1710,1705,WN,557,N269WN,146,145,132,5,4,AUS,MCO,993,5,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,714,710,932,940,WN,958,N619SW,138,150,123,-8,4,AUS,MDW,972,5,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1710,1605,1937,1835,WN,2976,N213WN,147,150,126,62,65,AUS,MDW,972,8,13,0,NA,0,10,0,0,0,52
2008,3,7,5,1534,1520,1656,1655,WN,1295,N758SW,142,155,124,1,14,AUS,PHX,872,9,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1007,1000,1127,1135,WN,1551,N503SW,140,155,126,-8,7,AUS,PHX,872,4,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,708,705,832,840,WN,2350,N210WN,144,155,129,-8,3,AUS,PHX,872,3,12,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1943,1940,2103,2115,WN,2627,N523SW,140,155,125,-12,3,AUS,PHX,872,7,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1446,1415,1531,1525,WN,2031,N634SW,165,190,155,6,31,AUS,SAN,1164,2,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,947,945,1035,1055,WN,3056,N649SW,168,190,155,-20,2,AUS,SAN,1164,3,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1530,1500,1910,1815,WN,1110,N630WN,160,135,147,55,30,AUS,TPA,928,5,8,0,NA,0,17,0,25,0,13
2008,3,7,5,1449,1445,1633,1625,WN,1567,N215WN,164,160,152,8,4,BDL,BNA,852,5,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2001,1840,2118,1950,WN,1200,N618WN,77,70,63,88,81,BDL,BWI,283,5,9,0,NA,0,7,0,7,0,74
2008,3,7,5,909,910,1017,1020,WN,1676,N409WN,68,70,57,-3,-1,BDL,BWI,283,3,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1337,1255,1454,1405,WN,1770,N343SW,77,70,67,49,42,BDL,BWI,283,3,7,0,NA,0,6,0,7,0,36
2008,3,7,5,1700,1640,1814,1750,WN,1832,N742SW,74,70,59,24,20,BDL,BWI,283,7,8,0,NA,0,0,0,4,0,20
2008,3,7,5,651,650,800,805,WN,2524,N318SW,69,75,57,-5,1,BDL,BWI,283,4,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2027,2000,2142,2110,WN,2544,N259WN,75,70,62,32,27,BDL,BWI,283,6,7,0,NA,0,8,0,5,0,19
2008,3,7,5,809,810,917,920,WN,2872,N469WN,68,70,56,-3,-1,BDL,BWI,283,5,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1602,1505,1715,1615,WN,3399,N367SW,73,70,61,60,57,BDL,BWI,283,3,9,0,NA,0,2,0,3,0,55
2008,3,7,5,1148,1130,1257,1240,WN,3517,N247WN,69,70,58,17,18,BDL,BWI,283,4,7,0,NA,0,1,0,0,0,16
2008,3,7,5,704,700,936,955,WN,3220,N782SA,332,355,321,-19,4,BDL,LAS,2298,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1204,1155,1512,1505,WN,1690,N790SW,188,190,173,7,9,BDL,MCO,1050,5,10,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2040,1945,2355,2245,WN,2613,N610WN,195,180,176,70,55,BDL,MCO,1050,6,13,0,NA,0,5,0,15,0,50
2008,3,7,5,756,755,1058,1100,WN,3481,N241WN,182,185,165,-2,1,BDL,MCO,1050,8,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1638,1525,1800,1655,WN,966,N361SW,142,150,133,65,73,BDL,MDW,777,2,7,0,NA,0,9,0,0,0,56
2008,3,7,5,1220,1220,1342,1350,WN,1434,N499WN,142,150,131,-8,0,BDL,MDW,777,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,633,630,803,805,WN,3916,N424WN,150,155,143,-2,3,BDL,MDW,777,1,6,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1935,1855,2303,2210,WN,3410,N713SW,208,195,193,53,40,BDL,TPA,1111,6,9,0,NA,0,9,0,13,0,31
2008,3,7,5,1058,1030,1414,1345,WN,3933,N271WN,196,195,184,29,28,BDL,TPA,1111,4,8,0,NA,0,1,0,1,0,27
2008,3,7,5,1552,1530,1640,1620,WN,2800,N416WN,48,50,33,20,22,BHM,BNA,177,4,11,0,NA,0,4,0,0,0,16
2008,3,7,5,911,855,955,945,WN,3749,N716SW,44,50,33,10,16,BHM,BNA,177,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,702,700,947,950,WN,1097,N214WN,105,110,93,-3,2,BHM,BWI,682,4,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1333,1320,1615,1610,WN,1357,N337SW,102,110,91,5,13,BHM,BWI,682,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1916,1725,2202,2015,WN,3656,N353SW,106,110,93,107,111,BHM,BWI,682,5,8,0,NA,0,3,0,0,0,104
2008,3,7,5,847,835,1037,1035,WN,125,N684WN,110,120,99,2,12,BHM,DAL,587,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1110,1100,1257,1300,WN,342,N520SW,107,120,96,-3,10,BHM,DAL,587,3,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1823,1735,2004,1935,WN,983,N491WN,101,120,90,29,48,BHM,DAL,587,4,7,0,NA,0,0,0,0,0,29
2008,3,7,5,1731,1655,1919,1850,WN,259,N460WN,108,115,93,29,36,BHM,HOU,570,7,8,0,NA,0,0,0,0,0,29
2008,3,7,5,1035,1000,1229,1155,WN,2978,N358SW,114,115,102,34,35,BHM,HOU,570,5,7,0,NA,0,6,0,0,0,28
2008,3,7,5,1521,1520,1730,1730,WN,306,N286WN,69,70,58,0,1,BHM,JAX,365,4,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1035,1040,1221,1255,WN,1292,N232WN,226,255,208,-34,-5,BHM,LAS,1618,6,12,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,652,655,923,920,WN,1615,N907WN,91,85,76,3,-3,BHM,MCO,478,6,9,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1923,1900,2214,2130,WN,1664,N365SW,111,90,91,44,23,BHM,MCO,478,11,9,0,NA,0,11,0,21,0,12
2008,3,7,5,1008,955,1255,1220,WN,3249,N266WN,107,85,90,35,13,BHM,MCO,478,8,9,0,NA,0,6,0,22,0,7
2008,3,7,5,720,720,850,905,WN,1278,N451WN,90,105,81,-15,0,BHM,MDW,570,2,7,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,1627,1430,1803,1615,WN,2462,N334SW,96,105,79,108,117,BHM,MDW,570,2,15,0,NA,0,3,0,0,0,105
2008,3,7,5,634,635,750,740,WN,698,N616SW,76,65,65,10,-1,BHM,MSY,321,3,8,0,NA,0,NA,NA,NA,NA,NA
2008,3,7,5,2145,1955,2300,2100,WN,3145,N656SW,75,65,61,120,110,BHM,MSY,321,6,8,0,NA,0,6,0,10,0,104
2008,3,7,5,1212,1210,1331,1315,WN,3761,N457WN,79,65,63,16,2,BHM,MSY,321,6,10,0,NA,0,0,0,16,0,0
